departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global;distrito
Tacna;Tarata;230406;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;82.639909594096;54.09837896679;Susapaya
Tacna;Tarata;230406;2g;movistar;2g;"{""area_garant"": 54.0983, ""area_adicio"": 82.6399}";361.3305;54.0983;82.6399;82.639909594096;54.09837896679;Susapaya
Tacna;Tarata;230406;3g;bitel;3g;"{""area_garant"": 32.018, ""area_adicio"": 76.4562}";361.3305;32.018;76.4562;82.656826568266;32.01776402214;Susapaya
Tacna;Tarata;230406;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;82.656826568266;32.01776402214;Susapaya
Tacna;Tarata;230406;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 82.6568}";361.3305;0;82.6568;82.656826568266;32.01776402214;Susapaya
Tacna;Tarata;230406;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;82.656826568266;32.01776402214;Susapaya
Tacna;Tarata;230406;4g;bitel;4g;"{""area_garant"": 70.4759, ""area_adicio"": 82.6568}";361.3305;70.4759;82.6568;82.656826568266;78.495344464945;Susapaya
Tacna;Tarata;230406;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;82.656826568266;78.495344464945;Susapaya
Tacna;Tarata;230406;4g;entel;4g;"{""area_garant"": 19.0136, ""area_adicio"": 82.6568}";361.3305;19.0136;82.6568;82.656826568266;78.495344464945;Susapaya
Tacna;Tarata;230406;4g;movistar;4g;"{""area_garant"": 12.6974, ""area_adicio"": 79.582}";361.3305;12.6974;79.582;82.656826568266;78.495344464945;Susapaya
Tacna;Tarata;230406;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;0;0;Susapaya
Tacna;Tarata;230406;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;0;0;Susapaya
Tacna;Tarata;230406;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;0;0;Susapaya
Tacna;Tarata;230406;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;0;0;Susapaya
Tacna;Tarata;230407;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";107.3977;0;0;2.7648720538721;0;Tarucachi
Tacna;Tarata;230407;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 2.7649}";107.3977;0;2.7649;2.7648720538721;0;Tarucachi
Tacna;Tarata;230407;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";107.3977;0;0;2.7648720538721;0;Tarucachi
Tacna;Tarata;230407;2g;movistar;2g;"{""area_garant"": 0, ""area_adicio"": 0.109}";107.3977;0;0.109;2.7648720538721;0;Tarucachi
Tacna;Tarata;230407;3g;bitel;3g;"{""area_garant"": 91.5711, ""area_adicio"": 95.9712}";107.3977;91.5711;95.9712;96.199532323232;91.571093265993;Tarucachi
Tacna;Tarata;230407;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 2.8123}";107.3977;0;2.8123;96.199532323232;91.571093265993;Tarucachi
Tacna;Tarata;230407;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 2.8148}";107.3977;0;2.8148;96.199532323232;91.571093265993;Tarucachi
Tacna;Tarata;230407;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";107.3977;0;0;96.199532323232;91.571093265993;Tarucachi
Tacna;Tarata;230407;4g;bitel;4g;"{""area_garant"": 2.6966, ""area_adicio"": 60.3118}";107.3977;2.6966;60.3118;60.311642087542;2.696632996633;Tarucachi
Tacna;Tarata;230407;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 1.7841}";107.3977;0;1.7841;60.311642087542;2.696632996633;Tarucachi
Tacna;Tarata;230407;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 3.2535}";107.3977;0;3.2535;60.311642087542;2.696632996633;Tarucachi
Tacna;Tarata;230407;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 2.6936}";107.3977;0;2.6936;60.311642087542;2.696632996633;Tarucachi
Tacna;Tarata;230407;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";107.3977;0;0;0;0;Tarucachi
Tacna;Tarata;230407;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";107.3977;0;0;0;0;Tarucachi
Tacna;Tarata;230407;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";107.3977;0;0;0;0;Tarucachi
Tacna;Tarata;230407;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";107.3977;0;0;0;0;Tarucachi
Tacna;Tarata;230408;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;3.1755926174497;0;Ticaco
Tacna;Tarata;230408;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 3.0527}";357.6626;0;3.0527;3.1755926174497;0;Ticaco
Tacna;Tarata;230408;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;3.1755926174497;0;Ticaco
Tacna;Tarata;230408;2g;movistar;2g;"{""area_garant"": 0, ""area_adicio"": 0.123}";357.6626;0;0.123;3.1755926174497;0;Ticaco
Tacna;Tarata;230408;3g;bitel;3g;"{""area_garant"": 82.0075, ""area_adicio"": 87.3419}";357.6626;82.0075;87.3419;90.735173489933;82.007659731544;Ticaco
Tacna;Tarata;230408;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;90.735173489933;82.007659731544;Ticaco
Tacna;Tarata;230408;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 90.7352}";357.6626;0;90.7352;90.735173489933;82.007659731544;Ticaco
Tacna;Tarata;230408;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 1.5921}";357.6626;0;1.5921;90.735173489933;82.007659731544;Ticaco
Tacna;Tarata;230408;4g;bitel;4g;"{""area_garant"": 0.4271, ""area_adicio"": 66.2698}";357.6626;0.4271;66.2698;91.224417785235;23.170617114094;Ticaco
Tacna;Tarata;230408;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;91.224417785235;23.170617114094;Ticaco
Tacna;Tarata;230408;4g;entel;4g;"{""area_garant"": 22.7434, ""area_adicio"": 91.2244}";357.6626;22.7434;91.2244;91.224417785235;23.170617114094;Ticaco
Tacna;Tarata;230408;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;91.224417785235;23.170617114094;Ticaco
Tacna;Tarata;230408;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;0;0;Ticaco
Tacna;Tarata;230408;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;0;0;Ticaco
Tacna;Tarata;230408;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;0;0;Ticaco
Tacna;Tarata;230408;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";357.6626;0;0;0;0;Ticaco
Ica;Ica;110101;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";886.5;0;0;99.980048415844;76.322500170919;Ica
Ica;Ica;110101;2g;claro;2g;"{""area_garant"": 37.6067, ""area_adicio"": 99.98}";886.5;37.6067;99.98;99.980048415844;76.322500170919;Ica
Ica;Ica;110101;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.6248}";886.5;0;99.6248;99.980048415844;76.322500170919;Ica
Ica;Ica;110101;2g;movistar;2g;"{""area_garant"": 72.4962, ""area_adicio"": 90.6153}";886.5;72.4962;90.6153;99.980048415844;76.322500170919;Ica
Ica;Ica;110101;3g;bitel;3g;"{""area_garant"": 88.2986, ""area_adicio"": 99.333}";886.5;88.2986;99.333;99.980048415844;98.518062745072;Ica
Ica;Ica;110101;3g;claro;3g;"{""area_garant"": 17.6542, ""area_adicio"": 99.0498}";886.5;17.6542;99.0498;99.980048415844;98.518062745072;Ica
Ica;Ica;110101;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 99.8804}";886.5;0;99.8804;99.980048415844;98.518062745072;Ica
Ica;Ica;110101;3g;movistar;3g;"{""area_garant"": 97.4696, ""area_adicio"": 99.4647}";886.5;97.4696;99.4647;99.980048415844;98.518062745072;Ica
Ica;Ica;110101;4g;bitel;4g;"{""area_garant"": 87.1721, ""area_adicio"": 99.9088}";886.5;87.1721;99.9088;100;99.879182673379;Ica
Ica;Ica;110101;4g;claro;4g;"{""area_garant"": 0.9452, ""area_adicio"": 82.0743}";886.5;0.9452;82.0743;100;99.879182673379;Ica
Ica;Ica;110101;4g;entel;4g;"{""area_garant"": 2.4191, ""area_adicio"": 99.9491}";886.5;2.4191;99.9491;100;99.879182673379;Ica
Ica;Ica;110101;4g;movistar;4g;"{""area_garant"": 99.732, ""area_adicio"": 99.8927}";886.5;99.732;99.8927;100;99.879182673379;Ica
Ica;Ica;110101;5g;bitel;5g;"{""area_garant"": 6.3314, ""area_adicio"": 21.974}";886.5;6.3314;21.974;97.391774464632;7.1435044525285;Ica
Ica;Ica;110101;5g;claro;5g;"{""area_garant"": 0.9052, ""area_adicio"": 74.7383}";886.5;0.9052;74.7383;97.391774464632;7.1435044525285;Ica
Ica;Ica;110101;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 90.3852}";886.5;0;90.3852;97.391774464632;7.1435044525285;Ica
Ica;Ica;110101;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";886.5;0;0;97.391774464632;7.1435044525285;Ica
Ica;Ica;110102;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";81.619;0;0;100;18.355202368124;La Tinguiña
Ica;Ica;110102;2g;claro;2g;"{""area_garant"": 7.7823, ""area_adicio"": 92.3631}";81.619;7.7823;92.3631;100;18.355202368124;La Tinguiña
Ica;Ica;110102;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.9586}";81.619;0;99.9586;100;18.355202368124;La Tinguiña
Ica;Ica;110102;2g;movistar;2g;"{""area_garant"": 11.7689, ""area_adicio"": 75.2645}";81.619;11.7689;75.2645;100;18.355202368124;La Tinguiña
Ica;Ica;110102;3g;bitel;3g;"{""area_garant"": 61.583, ""area_adicio"": 97.0415}";81.619;61.583;97.0415;100;98.939573715073;La Tinguiña
Ica;Ica;110102;3g;claro;3g;"{""area_garant"": 9.6939, ""area_adicio"": 98.8718}";81.619;9.6939;98.8718;100;98.939573715073;La Tinguiña
Ica;Ica;110102;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 100}";81.619;0;100;100;98.939573715073;La Tinguiña
Ica;Ica;110102;3g;movistar;3g;"{""area_garant"": 97.1372, ""area_adicio"": 99.1709}";81.619;97.1372;99.1709;100;98.939573715073;La Tinguiña
Ica;Ica;110102;4g;bitel;4g;"{""area_garant"": 83.2278, ""area_adicio"": 100}";81.619;83.2278;100;100;99.366889304598;La Tinguiña
Ica;Ica;110102;4g;claro;4g;"{""area_garant"": 1.15, ""area_adicio"": 70.7977}";81.619;1.15;70.7977;100;99.366889304598;La Tinguiña
Ica;Ica;110102;4g;entel;4g;"{""area_garant"": 1.2539, ""area_adicio"": 99.9315}";81.619;1.2539;99.9315;100;99.366889304598;La Tinguiña
Ica;Ica;110102;4g;movistar;4g;"{""area_garant"": 95.468, ""area_adicio"": 100}";81.619;95.468;100;100;99.366889304598;La Tinguiña
Ica;Ica;110102;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 6.0481}";81.619;0;6.0481;54.806577792257;0.21971799022679;La Tinguiña
Ica;Ica;110102;5g;claro;5g;"{""area_garant"": 0.2198, ""area_adicio"": 53.2472}";81.619;0.2198;53.2472;54.806577792257;0.21971799022679;La Tinguiña
Ica;Ica;110102;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 7.7594}";81.619;0;7.7594;54.806577792257;0.21971799022679;La Tinguiña
Ica;Ica;110102;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";81.619;0;0;54.806577792257;0.21971799022679;La Tinguiña
Ica;Ica;110103;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";90.6697;0;0;99.999954406422;51.974251432928;Los Aquijes
Ica;Ica;110103;2g;claro;2g;"{""area_garant"": 37.7649, ""area_adicio"": 99.3569}";90.6697;37.7649;99.3569;99.999954406422;51.974251432928;Los Aquijes
Ica;Ica;110103;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.4402}";90.6697;0;99.4402;99.999954406422;51.974251432928;Los Aquijes
Ica;Ica;110103;2g;movistar;2g;"{""area_garant"": 37.2912, ""area_adicio"": 54.8353}";90.6697;37.2912;54.8353;99.999954406422;51.974251432928;Los Aquijes
Ica;Ica;110103;3g;bitel;3g;"{""area_garant"": 81.3769, ""area_adicio"": 98.4695}";90.6697;81.3769;98.4695;100;99.976418818675;Los Aquijes
Ica;Ica;110103;3g;claro;3g;"{""area_garant"": 19.822, ""area_adicio"": 99.7706}";90.6697;19.822;99.7706;100;99.976418818675;Los Aquijes
Ica;Ica;110103;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 100}";90.6697;0;100;100;99.976418818675;Los Aquijes
Ica;Ica;110103;3g;movistar;3g;"{""area_garant"": 99.968, ""area_adicio"": 100}";90.6697;99.968;100;100;99.976418818675;Los Aquijes
Ica;Ica;110103;4g;bitel;4g;"{""area_garant"": 89.6271, ""area_adicio"": 100}";90.6697;89.6271;100;100;99.584343979011;Los Aquijes
Ica;Ica;110103;4g;claro;4g;"{""area_garant"": 6.3886, ""area_adicio"": 78.8924}";90.6697;6.3886;78.8924;100;99.584343979011;Los Aquijes
Ica;Ica;110103;4g;entel;4g;"{""area_garant"": 1.3064, ""area_adicio"": 99.9917}";90.6697;1.3064;99.9917;100;99.584343979011;Los Aquijes
Ica;Ica;110103;4g;movistar;4g;"{""area_garant"": 94.4237, ""area_adicio"": 100}";90.6697;94.4237;100;100;99.584343979011;Los Aquijes
Ica;Ica;110103;5g;bitel;5g;"{""area_garant"": 1.1509, ""area_adicio"": 7.6392}";90.6697;1.1509;7.6392;40.87842518276;1.3895353993811;Los Aquijes
Ica;Ica;110103;5g;claro;5g;"{""area_garant"": 0.2387, ""area_adicio"": 26.6516}";90.6697;0.2387;26.6516;40.87842518276;1.3895353993811;Los Aquijes
Ica;Ica;110103;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 25.0801}";90.6697;0;25.0801;40.87842518276;1.3895353993811;Los Aquijes
Ica;Ica;110103;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";90.6697;0;0;40.87842518276;1.3895353993811;Los Aquijes
Ica;Ica;110104;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1399.7877;0;0;95.901639344262;41.407779667577;Ocucaje
Ica;Ica;110104;2g;claro;2g;"{""area_garant"": 41.4078, ""area_adicio"": 95.9016}";1399.7877;41.4078;95.9016;95.901639344262;41.407779667577;Ocucaje
Ica;Ica;110104;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 95.9016}";1399.7877;0;95.9016;95.901639344262;41.407779667577;Ocucaje
Ica;Ica;110104;2g;movistar;2g;"{""area_garant"": 0.1571, ""area_adicio"": 46.9189}";1399.7877;0.1571;46.9189;95.901639344262;41.407779667577;Ocucaje
Ica;Ica;110104;3g;bitel;3g;"{""area_garant"": 50.784, ""area_adicio"": 84.1412}";1399.7877;50.784;84.1412;95.901639344262;75.05452568306;Ocucaje
Ica;Ica;110104;3g;claro;3g;"{""area_garant"": 17.1168, ""area_adicio"": 95.9016}";1399.7877;17.1168;95.9016;95.901639344262;75.05452568306;Ocucaje
Ica;Ica;110104;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 95.9016}";1399.7877;0;95.9016;95.901639344262;75.05452568306;Ocucaje
Ica;Ica;110104;3g;movistar;3g;"{""area_garant"": 69.6508, ""area_adicio"": 80.8682}";1399.7877;69.6508;80.8682;95.901639344262;75.05452568306;Ocucaje
Ica;Ica;110104;4g;bitel;4g;"{""area_garant"": 84.4133, ""area_adicio"": 95.9016}";1399.7877;84.4133;95.9016;96.840024499089;88.584779007286;Ocucaje
Ica;Ica;110104;4g;claro;4g;"{""area_garant"": 5.1102, ""area_adicio"": 77.3004}";1399.7877;5.1102;77.3004;96.840024499089;88.584779007286;Ocucaje
Ica;Ica;110104;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 95.9016}";1399.7877;0;95.9016;96.840024499089;88.584779007286;Ocucaje
Ica;Ica;110104;4g;movistar;4g;"{""area_garant"": 36.3333, ""area_adicio"": 94.7424}";1399.7877;36.3333;94.7424;96.840024499089;88.584779007286;Ocucaje
Ica;Ica;110104;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1399.7877;0;0;0;0;Ocucaje
Ica;Ica;110104;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1399.7877;0;0;0;0;Ocucaje
Ica;Ica;110104;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1399.7877;0;0;0;0;Ocucaje
Ica;Ica;110104;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1399.7877;0;0;0;0;Ocucaje
Ica;Ica;110105;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";41.4288;0;0;100;75.431399907137;Pachacutec
Ica;Ica;110105;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 100}";41.4288;0;100;100;75.431399907137;Pachacutec
Ica;Ica;110105;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 98.3892}";41.4288;0;98.3892;100;75.431399907137;Pachacutec
Ica;Ica;110105;2g;movistar;2g;"{""area_garant"": 75.4314, ""area_adicio"": 82.5891}";41.4288;75.4314;82.5891;100;75.431399907137;Pachacutec
Ica;Ica;110105;3g;bitel;3g;"{""area_garant"": 93.8957, ""area_adicio"": 99.4923}";41.4288;93.8957;99.4923;100;98.01656678164;Pachacutec
Ica;Ica;110105;3g;claro;3g;"{""area_garant"": 50.9874, ""area_adicio"": 99.994}";41.4288;50.9874;99.994;100;98.01656678164;Pachacutec
Ica;Ica;110105;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 100}";41.4288;0;100;100;98.01656678164;Pachacutec
Ica;Ica;110105;3g;movistar;3g;"{""area_garant"": 95.1399, ""area_adicio"": 98.9143}";41.4288;95.1399;98.9143;100;98.01656678164;Pachacutec
Ica;Ica;110105;4g;bitel;4g;"{""area_garant"": 94.491, ""area_adicio"": 100}";41.4288;94.491;100;100;100;Pachacutec
Ica;Ica;110105;4g;claro;4g;"{""area_garant"": 11.3385, ""area_adicio"": 93.1531}";41.4288;11.3385;93.1531;100;100;Pachacutec
Ica;Ica;110105;4g;entel;4g;"{""area_garant"": 1.1151, ""area_adicio"": 98.0633}";41.4288;1.1151;98.0633;100;100;Pachacutec
Ica;Ica;110105;4g;movistar;4g;"{""area_garant"": 97.3106, ""area_adicio"": 100}";41.4288;97.3106;100;100;100;Pachacutec
Ica;Ica;110105;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";41.4288;0;0;0;0;Pachacutec
Ica;Ica;110105;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";41.4288;0;0;0;0;Pachacutec
Ica;Ica;110105;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";41.4288;0;0;0;0;Pachacutec
Ica;Ica;110105;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";41.4288;0;0;0;0;Pachacutec
Ica;Ica;110106;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";17.2311;0;0;100;53.122805559355;Parcona
Ica;Ica;110106;2g;claro;2g;"{""area_garant"": 37.9175, ""area_adicio"": 99.4487}";17.2311;37.9175;99.4487;100;53.122805559355;Parcona
Ica;Ica;110106;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.6288}";17.2311;0;99.6288;100;53.122805559355;Parcona
Ica;Ica;110106;2g;movistar;2g;"{""area_garant"": 46.9777, ""area_adicio"": 82.0112}";17.2311;46.9777;82.0112;100;53.122805559355;Parcona
Ica;Ica;110106;3g;bitel;3g;"{""area_garant"": 89.5703, ""area_adicio"": 99.3726}";17.2311;89.5703;99.3726;100;99.701647180587;Parcona
Ica;Ica;110106;3g;claro;3g;"{""area_garant"": 17.5766, ""area_adicio"": 99.7488}";17.2311;17.5766;99.7488;100;99.701647180587;Parcona
Ica;Ica;110106;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 100}";17.2311;0;100;100;99.701647180587;Parcona
Ica;Ica;110106;3g;movistar;3g;"{""area_garant"": 98.7729, ""area_adicio"": 99.8018}";17.2311;98.7729;99.8018;100;99.701647180587;Parcona
Ica;Ica;110106;4g;bitel;4g;"{""area_garant"": 88.6808, ""area_adicio"": 100}";17.2311;88.6808;100;100;99.977554475391;Parcona
Ica;Ica;110106;4g;claro;4g;"{""area_garant"": 1.1758, ""area_adicio"": 92.9703}";17.2311;1.1758;92.9703;100;99.977554475391;Parcona
Ica;Ica;110106;4g;entel;4g;"{""area_garant"": 1.8471, ""area_adicio"": 99.9985}";17.2311;1.8471;99.9985;100;99.977554475391;Parcona
Ica;Ica;110106;4g;movistar;4g;"{""area_garant"": 99.4191, ""area_adicio"": 100}";17.2311;99.4191;100;100;99.977554475391;Parcona
Ica;Ica;110106;5g;bitel;5g;"{""area_garant"": 27.1619, ""area_adicio"": 41.6304}";17.2311;27.1619;41.6304;89.084471262498;27.944413168352;Parcona
Ica;Ica;110106;5g;claro;5g;"{""area_garant"": 1.0083, ""area_adicio"": 78.7467}";17.2311;1.0083;78.7467;89.084471262498;27.944413168352;Parcona
Ica;Ica;110106;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 30.7505}";17.2311;0;30.7505;89.084471262498;27.944413168352;Parcona
Ica;Ica;110106;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";17.2311;0;0;89.084471262498;27.944413168352;Parcona
Ica;Ica;110107;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";30.6764;0;0;100;48.765809522323;Pueblo Nuevo
Ica;Ica;110107;2g;claro;2g;"{""area_garant"": 36.017, ""area_adicio"": 100}";30.6764;36.017;100;100;48.765809522323;Pueblo Nuevo
Ica;Ica;110107;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 87.1895}";30.6764;0;87.1895;100;48.765809522323;Pueblo Nuevo
Ica;Ica;110107;2g;movistar;2g;"{""area_garant"": 37.0488, ""area_adicio"": 83.7929}";30.6764;37.0488;83.7929;100;48.765809522323;Pueblo Nuevo
Ica;Ica;110107;3g;bitel;3g;"{""area_garant"": 69.3728, ""area_adicio"": 97.126}";30.6764;69.3728;97.126;100;99.265215188885;Pueblo Nuevo
Ica;Ica;110107;3g;claro;3g;"{""area_garant"": 20.8208, ""area_adicio"": 100}";30.6764;20.8208;100;100;99.265215188885;Pueblo Nuevo
Ica;Ica;110107;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 100}";30.6764;0;100;100;99.265215188885;Pueblo Nuevo
Ica;Ica;110107;3g;movistar;3g;"{""area_garant"": 97.8068, ""area_adicio"": 100}";30.6764;97.8068;100;100;99.265215188885;Pueblo Nuevo
Ica;Ica;110107;4g;bitel;4g;"{""area_garant"": 79.6888, ""area_adicio"": 100}";30.6764;79.6888;100;100;98.088599438027;Pueblo Nuevo
Ica;Ica;110107;4g;claro;4g;"{""area_garant"": 18.3249, ""area_adicio"": 69.1057}";30.6764;18.3249;69.1057;100;98.088599438027;Pueblo Nuevo
Ica;Ica;110107;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 98.8927}";30.6764;0;98.8927;100;98.088599438027;Pueblo Nuevo
Ica;Ica;110107;4g;movistar;4g;"{""area_garant"": 86.2122, ""area_adicio"": 100}";30.6764;86.2122;100;100;98.088599438027;Pueblo Nuevo
Ica;Ica;110107;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0.1951}";30.6764;0;0.1951;38.413843506088;0;Pueblo Nuevo
Ica;Ica;110107;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 1.9333}";30.6764;0;1.9333;38.413843506088;0;Pueblo Nuevo
Ica;Ica;110107;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 38.4139}";30.6764;0;38.4139;38.413843506088;0;Pueblo Nuevo
Ica;Ica;110107;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";30.6764;0;0;38.413843506088;0;Pueblo Nuevo
Ica;Ica;110108;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";657.4483;0;0;99.805506997994;36.128994439492;Salas
Ica;Ica;110108;2g;claro;2g;"{""area_garant"": 18.2219, ""area_adicio"": 96.1679}";657.4483;18.2219;96.1679;99.805506997994;36.128994439492;Salas
Ica;Ica;110108;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.7908}";657.4483;0;99.7908;99.805506997994;36.128994439492;Salas
Ica;Ica;110108;2g;movistar;2g;"{""area_garant"": 23.8843, ""area_adicio"": 52.4743}";657.4483;23.8843;52.4743;99.805506997994;36.128994439492;Salas
Ica;Ica;110108;3g;bitel;3g;"{""area_garant"": 76.0623, ""area_adicio"": 93.0624}";657.4483;76.0623;93.0624;99.711369497066;94.455765946066;Salas
Ica;Ica;110108;3g;claro;3g;"{""area_garant"": 27.6533, ""area_adicio"": 96.9153}";657.4483;27.6533;96.9153;99.711369497066;94.455765946066;Salas
Ica;Ica;110108;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 99.6986}";657.4483;0;99.6986;99.711369497066;94.455765946066;Salas
Ica;Ica;110108;3g;movistar;3g;"{""area_garant"": 93.0234, ""area_adicio"": 95.1511}";657.4483;93.0234;95.1511;99.711369497066;94.455765946066;Salas
