departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global
Áncash;Asunción;0204XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 53.102}";528.2465;0;53.102;87.485154034427;24.832024757934
Áncash;Asunción;0204XX;2g;movistar;2g;"{""area_garant"": 0, ""area_adicio"": 0}";528.2465;0;0;87.485154034427;24.832024757934
Áncash;Asunción;0204XX;3g;bitel;3g;"{""area_garant"": 49.6683, ""area_adicio"": 66.2244}";528.2465;49.6683;66.2244;89.257975995159;55.103233969876
Áncash;Asunción;0204XX;3g;claro;3g;"{""area_garant"": 16.139, ""area_adicio"": 81.1904}";528.2465;16.139;81.1904;89.257975995159;55.103233969876
Áncash;Asunción;0204XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 86.847}";528.2465;0;86.847;89.257975995159;55.103233969876
Áncash;Asunción;0204XX;3g;movistar;3g;"{""area_garant"": 31.1336, ""area_adicio"": 46.4428}";528.2465;31.1336;46.4428;89.257975995159;55.103233969876
Áncash;Asunción;0204XX;4g;bitel;4g;"{""area_garant"": 56.8775, ""area_adicio"": 80.4688}";528.2465;56.8775;80.4688;91.431527124798;57.176341608392
Áncash;Asunción;0204XX;4g;claro;4g;"{""area_garant"": 14.2912, ""area_adicio"": 63.9027}";528.2465;14.2912;63.9027;91.431527124798;57.176341608392
Áncash;Asunción;0204XX;4g;entel;4g;"{""area_garant"": 8.3416, ""area_adicio"": 90.1915}";528.2465;8.3416;90.1915;91.431527124798;57.176341608392
Áncash;Asunción;0204XX;4g;movistar;4g;"{""area_garant"": 23.7884, ""area_adicio"": 50.4747}";528.2465;23.7884;50.4747;91.431527124798;57.176341608392
Áncash;Asunción;0204XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";528.2465;0;0;0;0
Áncash;Asunción;0204XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";528.2465;0;0;0;0
Áncash;Asunción;0204XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";528.2465;0;0;0;0
Áncash;Asunción;0204XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";528.2465;0;0;0;0
Áncash;Bolognesi;0205XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";3128.8769;0;0;86.064732449355;52.792071774095
Áncash;Bolognesi;0205XX;2g;claro;2g;"{""area_garant"": 26.6558, ""area_adicio"": 59.6996}";3128.8769;26.6558;59.6996;86.064732449355;52.792071774095
Áncash;Bolognesi;0205XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 39.3258}";3128.8769;0;39.3258;86.064732449355;52.792071774095
Áncash;Bolognesi;0205XX;2g;movistar;2g;"{""area_garant"": 46.8367, ""area_adicio"": 69.8142}";3128.8769;46.8367;69.8142;86.064732449355;52.792071774095
Áncash;Bolognesi;0205XX;3g;bitel;3g;"{""area_garant"": 50.2926, ""area_adicio"": 59.0543}";3128.8769;50.2926;59.0543;81.001147771639;54.497264088398
Áncash;Bolognesi;0205XX;3g;claro;3g;"{""area_garant"": 18.4586, ""area_adicio"": 65.1432}";3128.8769;18.4586;65.1432;81.001147771639;54.497264088398
Áncash;Bolognesi;0205XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 68.549}";3128.8769;0;68.549;81.001147771639;54.497264088398
Áncash;Bolognesi;0205XX;3g;movistar;3g;"{""area_garant"": 12.017, ""area_adicio"": 13.8433}";3128.8769;12.017;13.8433;81.001147771639;54.497264088398
Áncash;Bolognesi;0205XX;4g;bitel;4g;"{""area_garant"": 45.9984, ""area_adicio"": 55.1317}";3128.8769;45.9984;55.1317;88.768389641907;50.625010227133
Áncash;Bolognesi;0205XX;4g;claro;4g;"{""area_garant"": 12.1817, ""area_adicio"": 60.8272}";3128.8769;12.1817;60.8272;88.768389641907;50.625010227133
Áncash;Bolognesi;0205XX;4g;entel;4g;"{""area_garant"": 5.2109, ""area_adicio"": 76.8957}";3128.8769;5.2109;76.8957;88.768389641907;50.625010227133
Áncash;Bolognesi;0205XX;4g;movistar;4g;"{""area_garant"": 1.7064, ""area_adicio"": 59.8613}";3128.8769;1.7064;59.8613;88.768389641907;50.625010227133
Áncash;Bolognesi;0205XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3128.8769;0;0;0;0
Áncash;Bolognesi;0205XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3128.8769;0;0;0;0
Áncash;Bolognesi;0205XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3128.8769;0;0;0;0
Áncash;Bolognesi;0205XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3128.8769;0;0;0;0
Áncash;Carhuaz;0206XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";814.2937;0;0;91.820084659303;30.984251981818
Áncash;Carhuaz;0206XX;2g;claro;2g;"{""area_garant"": 11.7876, ""area_adicio"": 67.2942}";814.2937;11.7876;67.2942;91.820084659303;30.984251981818
Áncash;Carhuaz;0206XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 59.5261}";814.2937;0;59.5261;91.820084659303;30.984251981818
Áncash;Carhuaz;0206XX;2g;movistar;2g;"{""area_garant"": 23.5744, ""area_adicio"": 77.3223}";814.2937;23.5744;77.3223;91.820084659303;30.984251981818
Áncash;Carhuaz;0206XX;3g;bitel;3g;"{""area_garant"": 68.9607, ""area_adicio"": 87.2198}";814.2937;68.9607;87.2198;97.737108583851;76.586988135444
Áncash;Carhuaz;0206XX;3g;claro;3g;"{""area_garant"": 12.1074, ""area_adicio"": 89.0498}";814.2937;12.1074;89.0498;97.737108583851;76.586988135444
Áncash;Carhuaz;0206XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 61.2216}";814.2937;0;61.2216;97.737108583851;76.586988135444
Áncash;Carhuaz;0206XX;3g;movistar;3g;"{""area_garant"": 25.6751, ""area_adicio"": 30.601}";814.2937;25.6751;30.601;97.737108583851;76.586988135444
Áncash;Carhuaz;0206XX;4g;bitel;4g;"{""area_garant"": 61.7505, ""area_adicio"": 90.5223}";814.2937;61.7505;90.5223;98.459627657612;67.894854032807
Áncash;Carhuaz;0206XX;4g;claro;4g;"{""area_garant"": 8.004, ""area_adicio"": 69.2169}";814.2937;8.004;69.2169;98.459627657612;67.894854032807
Áncash;Carhuaz;0206XX;4g;entel;4g;"{""area_garant"": 0.9121, ""area_adicio"": 84.9891}";814.2937;0.9121;84.9891;98.459627657612;67.894854032807
Áncash;Carhuaz;0206XX;4g;movistar;4g;"{""area_garant"": 20.9135, ""area_adicio"": 68.2483}";814.2937;20.9135;68.2483;98.459627657612;67.894854032807
Áncash;Carhuaz;0206XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";814.2937;0;0;0;0
Áncash;Carhuaz;0206XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";814.2937;0;0;0;0
Áncash;Carhuaz;0206XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";814.2937;0;0;0;0
Áncash;Carhuaz;0206XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";814.2937;0;0;0;0
Áncash;Carlos;0207XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";627.4311;0;0;80.094342015657;21.330785432748
Áncash;Carlos;0207XX;2g;claro;2g;"{""area_garant"": 15.4069, ""area_adicio"": 54.5942}";627.4311;15.4069;54.5942;80.094342015657;21.330785432748
Áncash;Carlos;0207XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 46.6122}";627.4311;0;46.6122;80.094342015657;21.330785432748
Áncash;Carlos;0207XX;2g;movistar;2g;"{""area_garant"": 5.9239, ""area_adicio"": 21.9044}";627.4311;5.9239;21.9044;80.094342015657;21.330785432748
Áncash;Carlos;0207XX;3g;bitel;3g;"{""area_garant"": 38.4812, ""area_adicio"": 58.3516}";627.4311;38.4812;58.3516;76.580503815624;44.662777056988
Áncash;Carlos;0207XX;3g;claro;3g;"{""area_garant"": 8.1048, ""area_adicio"": 59.9004}";627.4311;8.1048;59.9004;76.580503815624;44.662777056988
Áncash;Carlos;0207XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 51.1342}";627.4311;0;51.1342;76.580503815624;44.662777056988
Áncash;Carlos;0207XX;3g;movistar;3g;"{""area_garant"": 14.6339, ""area_adicio"": 24.2796}";627.4311;14.6339;24.2796;76.580503815624;44.662777056988
Áncash;Carlos;0207XX;4g;bitel;4g;"{""area_garant"": 27.565, ""area_adicio"": 53.9411}";627.4311;27.565;53.9411;83.752702036459;29.678666239667
Áncash;Carlos;0207XX;4g;claro;4g;"{""area_garant"": 2.9215, ""area_adicio"": 46.0155}";627.4311;2.9215;46.0155;83.752702036459;29.678666239667
Áncash;Carlos;0207XX;4g;entel;4g;"{""area_garant"": 6.6638, ""area_adicio"": 67.4134}";627.4311;6.6638;67.4134;83.752702036459;29.678666239667
Áncash;Carlos;0207XX;4g;movistar;4g;"{""area_garant"": 0.3003, ""area_adicio"": 29.7943}";627.4311;0.3003;29.7943;83.752702036459;29.678666239667
Áncash;Carlos;0207XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";627.4311;0;0;0;0
Áncash;Carlos;0207XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";627.4311;0;0;0;0
Áncash;Carlos;0207XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";627.4311;0;0;0;0
Áncash;Carlos;0207XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";627.4311;0;0;0;0
Áncash;Casma;0208XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";2277.0731;0;0;90.683451027695;37.298890383094
Áncash;Casma;0208XX;2g;claro;2g;"{""area_garant"": 29.313, ""area_adicio"": 85.8693}";2277.0731;29.313;85.8693;90.683451027695;37.298890383094
Áncash;Casma;0208XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 68.7867}";2277.0731;0;68.7867;90.683451027695;37.298890383094
Áncash;Casma;0208XX;2g;movistar;2g;"{""area_garant"": 21.5614, ""area_adicio"": 64.6864}";2277.0731;21.5614;64.6864;90.683451027695;37.298890383094
Áncash;Casma;0208XX;3g;bitel;3g;"{""area_garant"": 57.0435, ""area_adicio"": 91.282}";2277.0731;57.0435;91.282;96.524424587475;85.244512818682
Áncash;Casma;0208XX;3g;claro;3g;"{""area_garant"": 8.0894, ""area_adicio"": 91.4443}";2277.0731;8.0894;91.4443;96.524424587475;85.244512818682
Áncash;Casma;0208XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 69.5518}";2277.0731;0;69.5518;96.524424587475;85.244512818682
Áncash;Casma;0208XX;3g;movistar;3g;"{""area_garant"": 67.6132, ""area_adicio"": 74.5962}";2277.0731;67.6132;74.5962;96.524424587475;85.244512818682
Áncash;Casma;0208XX;4g;bitel;4g;"{""area_garant"": 51.8218, ""area_adicio"": 85.8659}";2277.0731;51.8218;85.8659;96.913431411753;78.487843510566
Áncash;Casma;0208XX;4g;claro;4g;"{""area_garant"": 8.4379, ""area_adicio"": 79.3527}";2277.0731;8.4379;79.3527;96.913431411753;78.487843510566
Áncash;Casma;0208XX;4g;entel;4g;"{""area_garant"": 10.0602, ""area_adicio"": 92.0457}";2277.0731;10.0602;92.0457;96.913431411753;78.487843510566
Áncash;Casma;0208XX;4g;movistar;4g;"{""area_garant"": 61.6119, ""area_adicio"": 84.662}";2277.0731;61.6119;84.662;96.913431411753;78.487843510566
Áncash;Casma;0208XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2277.0731;0;0;0;0
Áncash;Casma;0208XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2277.0731;0;0;0;0
Áncash;Casma;0208XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2277.0731;0;0;0;0
Áncash;Casma;0208XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2277.0731;0;0;0;0
Áncash;Corongo;0209XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1016.961;0;0;75.99146271408;49.258185422931
Áncash;Corongo;0209XX;2g;claro;2g;"{""area_garant"": 29.1004, ""area_adicio"": 52.7314}";1016.961;29.1004;52.7314;75.99146271408;49.258185422931
Áncash;Corongo;0209XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1016.961;0;0;75.99146271408;49.258185422931
Áncash;Corongo;0209XX;2g;movistar;2g;"{""area_garant"": 38.1819, ""area_adicio"": 73.1702}";1016.961;38.1819;73.1702;75.99146271408;49.258185422931
Áncash;Corongo;0209XX;3g;bitel;3g;"{""area_garant"": 26.9733, ""area_adicio"": 30.8548}";1016.961;26.9733;30.8548;56.661646254412;30.462263315466
Áncash;Corongo;0209XX;3g;claro;3g;"{""area_garant"": 15.4759, ""area_adicio"": 47.4767}";1016.961;15.4759;47.4767;56.661646254412;30.462263315466
Áncash;Corongo;0209XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 28.4808}";1016.961;0;28.4808;56.661646254412;30.462263315466
Áncash;Corongo;0209XX;3g;movistar;3g;"{""area_garant"": 4.1318, ""area_adicio"": 9.6961}";1016.961;4.1318;9.6961;56.661646254412;30.462263315466
Áncash;Corongo;0209XX;4g;bitel;4g;"{""area_garant"": 24.8814, ""area_adicio"": 39.8354}";1016.961;24.8814;39.8354;69.284409478363;27.09641157014
Áncash;Corongo;0209XX;4g;claro;4g;"{""area_garant"": 13.6295, ""area_adicio"": 40.7694}";1016.961;13.6295;40.7694;69.284409478363;27.09641157014
Áncash;Corongo;0209XX;4g;entel;4g;"{""area_garant"": 7.7945, ""area_adicio"": 41.3482}";1016.961;7.7945;41.3482;69.284409478363;27.09641157014
Áncash;Corongo;0209XX;4g;movistar;4g;"{""area_garant"": 0.6176, ""area_adicio"": 37.8566}";1016.961;0.6176;37.8566;69.284409478363;27.09641157014
Áncash;Corongo;0209XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1016.961;0;0;0;0
Áncash;Corongo;0209XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1016.961;0;0;0;0
Áncash;Corongo;0209XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1016.961;0;0;0;0
Áncash;Corongo;0209XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1016.961;0;0;0;0
Áncash;Huari;0210XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";2791.2877;0;0;88.409529473242;45.099566060657
Áncash;Huari;0210XX;2g;claro;2g;"{""area_garant"": 23.1895, ""area_adicio"": 65.7242}";2791.2877;23.1895;65.7242;88.409529473242;45.099566060657
Áncash;Huari;0210XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0.0069}";2791.2877;0;0.0069;88.409529473242;45.099566060657
Áncash;Huari;0210XX;2g;movistar;2g;"{""area_garant"": 28.6806, ""area_adicio"": 73.8398}";2791.2877;28.6806;73.8398;88.409529473242;45.099566060657
Áncash;Huari;0210XX;3g;bitel;3g;"{""area_garant"": 46.467, ""area_adicio"": 58.4178}";2791.2877;46.467;58.4178;87.381264556834;56.137428807864
Áncash;Huari;0210XX;3g;claro;3g;"{""area_garant"": 14.8787, ""area_adicio"": 65.0011}";2791.2877;14.8787;65.0011;87.381264556834;56.137428807864
Áncash;Huari;0210XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 29.9608}";2791.2877;0;29.9608;87.381264556834;56.137428807864
Áncash;Huari;0210XX;3g;movistar;3g;"{""area_garant"": 25.7647, ""area_adicio"": 35.4976}";2791.2877;25.7647;35.4976;87.381264556834;56.137428807864
Áncash;Huari;0210XX;4g;bitel;4g;"{""area_garant"": 45.5652, ""area_adicio"": 65.2413}";2791.2877;45.5652;65.2413;89.975206274049;53.970810528438
Áncash;Huari;0210XX;4g;claro;4g;"{""area_garant"": 7.4514, ""area_adicio"": 51.7658}";2791.2877;7.4514;51.7658;89.975206274049;53.970810528438
Áncash;Huari;0210XX;4g;entel;4g;"{""area_garant"": 4.8103, ""area_adicio"": 40.8807}";2791.2877;4.8103;40.8807;89.975206274049;53.970810528438
Áncash;Huari;0210XX;4g;movistar;4g;"{""area_garant"": 22.4503, ""area_adicio"": 55.4771}";2791.2877;22.4503;55.4771;89.975206274049;53.970810528438
Áncash;Huari;0210XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2791.2877;0;0;0;0
Áncash;Huari;0210XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2791.2877;0;0;0;0
Áncash;Huari;0210XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2791.2877;0;0;0;0
Áncash;Huari;0210XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2791.2877;0;0;0;0
Áncash;Huarmey;0211XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";3925.3144;0;0;89.188579460446;32.822797328294
Áncash;Huarmey;0211XX;2g;claro;2g;"{""area_garant"": 17.8022, ""area_adicio"": 86.0382}";3925.3144;17.8022;86.0382;89.188579460446;32.822797328294
Áncash;Huarmey;0211XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 83.4938}";3925.3144;0;83.4938;89.188579460446;32.822797328294
Áncash;Huarmey;0211XX;2g;movistar;2g;"{""area_garant"": 26.2906, ""area_adicio"": 63.5849}";3925.3144;26.2906;63.5849;89.188579460446;32.822797328294
Áncash;Huarmey;0211XX;3g;bitel;3g;"{""area_garant"": 69.899, ""area_adicio"": 89.5321}";3925.3144;69.899;89.5321;95.647647650854;85.843956167731
Áncash;Huarmey;0211XX;3g;claro;3g;"{""area_garant"": 17.2914, ""area_adicio"": 84.2415}";3925.3144;17.2914;84.2415;95.647647650854;85.843956167731
Áncash;Huarmey;0211XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 84.612}";3925.3144;0;84.612;95.647647650854;85.843956167731
Áncash;Huarmey;0211XX;3g;movistar;3g;"{""area_garant"": 80.4909, ""area_adicio"": 82.671}";3925.3144;80.4909;82.671;95.647647650854;85.843956167731
Áncash;Huarmey;0211XX;4g;bitel;4g;"{""area_garant"": 80.727, ""area_adicio"": 90.2821}";3925.3144;80.727;90.2821;95.335048344846;84.658200192232
Áncash;Huarmey;0211XX;4g;claro;4g;"{""area_garant"": 12.4168, ""area_adicio"": 63.6956}";3925.3144;12.4168;63.6956;95.335048344846;84.658200192232
Áncash;Huarmey;0211XX;4g;entel;4g;"{""area_garant"": 5.3342, ""area_adicio"": 85.4581}";3925.3144;5.3342;85.4581;95.335048344846;84.658200192232
Áncash;Huarmey;0211XX;4g;movistar;4g;"{""area_garant"": 79.5354, ""area_adicio"": 84.4959}";3925.3144;79.5354;84.4959;95.335048344846;84.658200192232
Áncash;Huarmey;0211XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3925.3144;0;0;0;0
Áncash;Huarmey;0211XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3925.3144;0;0;0;0
Áncash;Huarmey;0211XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3925.3144;0;0;0;0
Áncash;Huarmey;0211XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3925.3144;0;0;0;0
Áncash;Huaylas;0212XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";2290.1559;0;0;81.245028200752;46.689034641043
Áncash;Huaylas;0212XX;2g;claro;2g;"{""area_garant"": 36.8372, ""area_adicio"": 66.4267}";2290.1559;36.8372;66.4267;81.245028200752;46.689034641043
Áncash;Huaylas;0212XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 47.5676}";2290.1559;0;47.5676;81.245028200752;46.689034641043
Áncash;Huaylas;0212XX;2g;movistar;2g;"{""area_garant"": 22.6332, ""area_adicio"": 72.04}";2290.1559;22.6332;72.04;81.245028200752;46.689034641043
Áncash;Huaylas;0212XX;3g;bitel;3g;"{""area_garant"": 49.131, ""area_adicio"": 68.9168}";2290.1559;49.131;68.9168;87.57770496839;62.51414009037
Áncash;Huaylas;0212XX;3g;claro;3g;"{""area_garant"": 14.0775, ""area_adicio"": 72.3546}";2290.1559;14.0775;72.3546;87.57770496839;62.51414009037
Áncash;Huaylas;0212XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 58.8159}";2290.1559;0;58.8159;87.57770496839;62.51414009037
Áncash;Huaylas;0212XX;3g;movistar;3g;"{""area_garant"": 32.1856, ""area_adicio"": 37.9302}";2290.1559;32.1856;37.9302;87.57770496839;62.51414009037
Áncash;Huaylas;0212XX;4g;bitel;4g;"{""area_garant"": 43.5101, ""area_adicio"": 77.9529}";2290.1559;43.5101;77.9529;91.167727124462;50.810502596672
Áncash;Huaylas;0212XX;4g;claro;4g;"{""area_garant"": 5.4723, ""area_adicio"": 65.6291}";2290.1559;5.4723;65.6291;91.167727124462;50.810502596672
Áncash;Huaylas;0212XX;4g;entel;4g;"{""area_garant"": 0.273, ""area_adicio"": 69.979}";2290.1559;0.273;69.979;91.167727124462;50.810502596672
Áncash;Huaylas;0212XX;4g;movistar;4g;"{""area_garant"": 16.9291, ""area_adicio"": 62.7927}";2290.1559;16.9291;62.7927;91.167727124462;50.810502596672
Áncash;Huaylas;0212XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2290.1559;0;0;0;0
Áncash;Huaylas;0212XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2290.1559;0;0;0;0
Áncash;Huaylas;0212XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2290.1559;0;0;0;0
Áncash;Huaylas;0212XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2290.1559;0;0;0;0
Áncash;Mariscal;0213XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";736.7351;0;0;92.20533253825;28.394985336881
Áncash;Mariscal;0213XX;2g;claro;2g;"{""area_garant"": 12.0032, ""area_adicio"": 59.2101}";736.7351;12.0032;59.2101;92.20533253825;28.394985336881
Áncash;Mariscal;0213XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 39.2303}";736.7351;0;39.2303;92.20533253825;28.394985336881
Áncash;Mariscal;0213XX;2g;movistar;2g;"{""area_garant"": 17.848, ""area_adicio"": 61.8919}";736.7351;17.848;61.8919;92.20533253825;28.394985336881
Áncash;Mariscal;0213XX;3g;bitel;3g;"{""area_garant"": 30.9018, ""area_adicio"": 43.4773}";736.7351;30.9018;43.4773;83.7996085717;33.14086682505
Áncash;Mariscal;0213XX;3g;claro;3g;"{""area_garant"": 1.3764, ""area_adicio"": 43.8925}";736.7351;1.3764;43.8925;83.7996085717;33.14086682505
Áncash;Mariscal;0213XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 69.0499}";736.7351;0;69.0499;83.7996085717;33.14086682505
Áncash;Mariscal;0213XX;3g;movistar;3g;"{""area_garant"": 1.8841, ""area_adicio"": 4.7085}";736.7351;1.8841;4.7085;83.7996085717;33.14086682505
Áncash;Mariscal;0213XX;4g;bitel;4g;"{""area_garant"": 30.2403, ""area_adicio"": 52.8679}";736.7351;30.2403;52.8679;92.268853853464;31.441855202889
Áncash;Mariscal;0213XX;4g;claro;4g;"{""area_garant"": 0.1435, ""area_adicio"": 29.1573}";736.7351;0.1435;29.1573;92.268853853464;31.441855202889
Áncash;Mariscal;0213XX;4g;entel;4g;"{""area_garant"": 0.7127, ""area_adicio"": 80.0991}";736.7351;0.7127;80.0991;92.268853853464;31.441855202889
Áncash;Mariscal;0213XX;4g;movistar;4g;"{""area_garant"": 8.1577, ""area_adicio"": 74.8882}";736.7351;8.1577;74.8882;92.268853853464;31.441855202889
Áncash;Mariscal;0213XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";736.7351;0;0;0;0
Áncash;Mariscal;0213XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";736.7351;0;0;0;0
Áncash;Mariscal;0213XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";736.7351;0;0;0;0
Áncash;Mariscal;0213XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";736.7351;0;0;0;0
Áncash;Ocros;0214XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1913.2755;0;0;83.42092858276;53.882336356425
Áncash;Ocros;0214XX;2g;claro;2g;"{""area_garant"": 12.7869, ""area_adicio"": 30.604}";1913.2755;12.7869;30.604;83.42092858276;53.882336356425
Áncash;Ocros;0214XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1913.2755;0;0;83.42092858276;53.882336356425
Áncash;Ocros;0214XX;2g;movistar;2g;"{""area_garant"": 51.894, ""area_adicio"": 80.7133}";1913.2755;51.894;80.7133;83.42092858276;53.882336356425
Áncash;Ocros;0214XX;3g;bitel;3g;"{""area_garant"": 9.5513, ""area_adicio"": 13.0126}";1913.2755;9.5513;13.0126;47.480132443152;11.03192143046
Áncash;Ocros;0214XX;3g;claro;3g;"{""area_garant"": 0.9507, ""area_adicio"": 13.9586}";1913.2755;0.9507;13.9586;47.480132443152;11.03192143046
Áncash;Ocros;0214XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 45.0148}";1913.2755;0;45.0148;47.480132443152;11.03192143046
Áncash;Ocros;0214XX;3g;movistar;3g;"{""area_garant"": 8.8387, ""area_adicio"": 13.1459}";1913.2755;8.8387;13.1459;47.480132443152;11.03192143046
Áncash;Ocros;0214XX;4g;bitel;4g;"{""area_garant"": 12.9753, ""area_adicio"": 13.7623}";1913.2755;12.9753;13.7623;59.728126110524;20.391083976732
Áncash;Ocros;0214XX;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 13.4458}";1913.2755;0;13.4458;59.728126110524;20.391083976732
Áncash;Ocros;0214XX;4g;entel;4g;"{""area_garant"": 7.4829, ""area_adicio"": 45.3719}";1913.2755;7.4829;45.3719;59.728126110524;20.391083976732
Áncash;Ocros;0214XX;4g;movistar;4g;"{""area_garant"": 5.4808, ""area_adicio"": 54.5796}";1913.2755;5.4808;54.5796;59.728126110524;20.391083976732
Áncash;Ocros;0214XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1913.2755;0;0;0;0
